cv_rmse,test_source_rmse,test_target_rmse,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
7.951378801506889,5.247888725938315,3.9125663024533344,0.009709067136986417,2.025358414490942e-15,1.4043333874306805e-15,sin,False,True,True,True,True,True,True
14.149355809142389,8.73264394220902,11.259074819404512,0.016290506486676595,3.809860975949991e-15,1.1234667099445444e-15,sin,True,False,False,False,False,False,False
13.942553996039496,5.875772983197588,10.240909245390421,0.011659475795649849,1.5888218580782547e-15,1.3759600911837627e-15,sin,False,True,False,False,False,False,False
15.555142110225816,11.699772842803807,13.221821598210388,0.007918383639549036,0.0,0.0,sin,False,False,True,False,False,False,False
13.714429668645952,7.227041823534717,11.012416903483032,0.01845670756836365,2.9724135207732003e-15,1.3759600911837627e-15,sin,False,True,True,False,False,False,False
13.098898116740395,7.0150554562933225,10.590059509621788,0.011947359096791284,1.3173814904902171e-15,2.2469334198890887e-15,sin,False,True,True,True,False,False,False
11.280294640694933,6.435177055004337,8.519082706194299,0.005098538819979156,1.7313784796629085e-15,1.7763568394002505e-15,sin,False,True,True,False,True,False,False
11.243215604936067,4.64150992260118,8.572641838151625,0.0070396757208441236,2.4161065164093008e-15,2.6347629809804343e-15,sin,False,True,True,False,False,True,False
8.181305406786638,5.436455346397302,4.555405753403972,0.010146560472401478,2.063940136775644e-15,2.1390168887322674e-15,sin,False,True,True,False,False,False,True
7.893009778000606,3.505164742316522,5.012869619205513,0.015157121705989637,2.8573957319624933e-15,2.5121479338940403e-15,fao,False,True,True,True,True,True,True
14.039146607116521,15.373544875295943,14.484728723822409,0.01135435794491763,1.3759600911837627e-15,2.9724135207732003e-15,fao,True,False,False,False,False,False,False
13.803490857049436,15.569297285286286,12.572539068638568,0.007983115027423963,7.944109290391273e-16,1.9459014222361975e-15,fao,False,True,False,False,False,False,False
15.473916343437315,17.845590241106745,15.971907720599955,0.0055986104827727085,0.0,4.127880273551288e-15,fao,False,False,True,False,False,False,False
13.596314170080708,15.797101261908306,13.42063657143066,0.008506043144250222,2.6347629809804343e-15,2.1018137570293106e-15,fao,False,True,True,False,False,False,False
12.99701992391837,14.452399208638436,10.738259329471493,0.014295892077286876,1.7763568394002505e-15,1.9459014222361975e-15,fao,False,True,True,True,False,False,False
11.176396719456388,12.022379026172604,9.188120894212796,0.013478649924362691,1.7763568394002505e-15,1.5888218580782547e-15,fao,False,True,True,False,True,False,False
11.116928630708173,13.53160378656437,13.88167617817786,0.008528802117067323,1.5888218580782547e-15,3.462756959325817e-15,fao,False,True,True,False,False,True,False
8.1182809939903,3.4920215669094725,5.0550228988631805,0.012020410883632442,3.1338982545707506e-15,4.089480552672362e-15,fao,False,True,True,False,False,False,True
7.934900168091998,5.00421621793414,3.8735370715904542,0.015056258739228851,5.617333549722722e-16,6.879800455918813e-16,amh,False,True,True,True,True,True,True
14.138672434057488,11.78625104561344,7.22241737315525,0.018480001300383866,1.5888218580782547e-15,5.617333549722722e-16,amh,True,False,False,False,False,False,False
13.896012082713947,11.371237437006542,6.973975673484489,0.009285471307813738,1.3759600911837627e-15,1.538370149106851e-15,amh,False,True,False,False,False,False,False
15.55414840292082,13.3544893128691,7.3520574412794915,0.008129179495343445,7.944109290391273e-16,9.729507111180987e-16,amh,False,False,True,False,False,False,False
13.688313830295044,11.518190970710307,6.601961393711076,0.014099098675710743,1.9459014222361975e-15,6.879800455918813e-16,amh,False,True,True,False,False,False,False
13.030602445375198,11.308133439164703,10.61605881068262,0.012065619408928488,1.3759600911837627e-15,1.7763568394002505e-15,amh,False,True,True,True,False,False,False
11.252087906037954,8.013599271707186,7.10969298284507,0.020028418900551407,2.1018137570293106e-15,5.617333549722722e-16,amh,False,True,True,False,True,False,False
11.187981666519526,8.711304174311723,7.007872808879843,0.018828661258966758,1.3759600911837627e-15,1.1234667099445444e-15,amh,False,True,True,False,False,True,False
8.150953860721257,5.9255755344280505,4.759429673332903,0.012571603579663687,1.0509068785146553e-15,1.191616393558691e-15,amh,False,True,True,False,False,False,True
7.932482350871696,6.180609490656432,2.692490619179854,0.011920649159015211,1.2560739669470201e-15,8.656892398314543e-16,tgl,False,True,True,True,True,True,True
