cv_rmse,test_source_rmse,test_target_rmse,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
2.5970516547402855,13.387145610000015,2.5374950035621784,0.03912385903170595,3.372272054515487e-14,1.3322676295501878e-15,bew,False,True,True,True,True,True,True
4.757212737807814,7.248573072443963,9.68936983681915,0.01915696332165038,1.3203721447146771e-14,1.8916323813263796e-14,bew,True,False,False,False,False,False,False
6.533273962096184,4.584925517563226,6.134318195564832,0.04646341281218523,2.3160859559832576e-15,2.2115464300733712e-15,bew,False,True,False,False,False,False,False
5.710114635685673,7.514663928691405,7.578808144174216,0.033311703417890116,3.4168906036440464e-15,9.61532620829385e-15,bew,False,False,True,False,False,False,False
4.163735459649348,5.28366374247901,7.8444348295152695,0.032044182408974116,1.0964597665016359e-14,1.3924870214954418e-14,bew,False,True,True,False,False,False,False
3.9591575425901233,6.312102005916252,5.461578948136056,0.04380527600228976,2.8366143962925803e-15,6.514653997020136e-15,bew,False,True,False,True,False,False,False
4.243079774109698,4.998088860871519,5.701886431330549,0.03881575855298424,1.820224107610997e-15,5.194135438988726e-15,bew,False,False,True,True,False,False,False
3.330191011961021,4.464641674818142,5.693350702145271,0.035290616880974075,2.8366143962925803e-15,1.555200159274562e-14,bew,False,True,True,True,False,False,False
2.932622842509615,3.3900257944354104,2.768633176339965,0.02614743433637739,1.031970068387822e-15,5.617333549722722e-16,bew,False,True,False,False,True,False,False
3.042876174383918,3.5953938065288247,2.4789577943011536,0.046486998299785476,8.881784197001252e-16,3.9720546451956367e-16,bew,False,False,True,False,True,False,False
2.7206703292785686,3.2257586102707423,2.4351680131142723,0.041029746294938996,1.0877919644084146e-15,1.9255249296071852e-15,bew,False,True,True,False,True,False,False
5.651643637253478,102.28564351195885,4.632017356351506,0.020946952195763584,1.185563497450301e-13,2.448538927540195e-15,bew,False,True,False,False,False,True,False
5.744112810275339,6.923011293984236,7.0223973040025225,0.033090731602493866,6.3676880049481074e-15,9.187389012045167e-15,bew,False,False,True,False,False,True,False
4.077212429589781,9.336530329528555,6.164583239998143,0.03901141366531941,4.4016387666672566e-14,1.1883017379208074e-14,bew,False,True,True,False,False,True,False
2.8112247532726307,31.294034865164768,2.7548207103982443,0.03989391839312739,3.256115871121665e-14,6.280369834735101e-16,bew,False,True,False,False,True,True,False
3.0623047075161693,11.502020820596062,2.512275449359325,0.05302641313715756,2.7565029002503852e-14,7.160723346098896e-16,bew,False,False,True,False,True,True,False
2.704599613546562,9.189438812634304,2.447590424548074,0.04925255084637865,9.415026404523497e-14,5.617333549722722e-16,bew,False,True,True,False,True,True,False
4.525744128185174,2.6913347966111707,6.125488766274178,0.026178734729591795,6.280369834735101e-16,1.5888218580782547e-15,bew,False,True,False,False,False,False,True
4.133816231957129,5.450736006847213,5.350846156359485,0.04428917052696232,6.037000399305167e-15,4.476278252366993e-15,bew,False,False,True,False,False,False,True
