cv_rmse,test_source_rmse,test_target_rmse,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
2.6602631936677446,9.229160698371361,2.4733778769282426,0.04883117112147663,8.592868015318674e-15,1.5511369252661372e-15,bew,False,True,True,True,True,True,True
4.785444364454032,6.311679560753048,8.768603223713507,0.015672359962545318,2.6939785314722364e-15,2.9724135207732003e-15,bew,True,False,False,False,False,False,False
6.5142411932459465,4.621856525711307,6.24577032509175,0.0428289315150406,1.6852000649168164e-15,1.4862067603866002e-15,bew,False,True,False,False,False,False,False
5.685879762350497,6.736075533610238,6.777541259483726,0.033701178598982286,5.1636710387543275e-15,1.2015054958486256e-14,bew,False,False,True,False,False,False,False
4.151185182972622,4.967165267634276,7.657839343766466,0.03490767354582697,1.0017140667082234e-14,1.518759127335944e-14,bew,False,True,True,False,False,False,False
3.944165526385737,6.337547554410401,5.4829744103933775,0.04291598090022064,3.3469127347659316e-15,3.5968484601974254e-15,bew,False,True,False,True,False,False,False
4.2163892014839375,4.635568744390184,6.291718961410256,0.03600985689840939,1.7313784796629085e-15,7.259194753467053e-15,bew,False,False,True,True,False,False,False
3.333895901414526,4.594202845907665,6.069716164869051,0.026692487163247076,2.1390168887322674e-15,5.87810408624076e-15,bew,False,True,True,True,False,False,False
2.9397935792603826,3.450434468403033,2.71805113422172,0.023072309541281998,1.4321446692197793e-15,4.440892098500626e-16,bew,False,True,False,False,True,False,False
3.0580710818159043,3.64232642710486,2.468016667650528,0.043770080234919226,1.7084453018220232e-15,6.586907452451086e-16,bew,False,False,True,False,True,False,False
2.743724245338643,3.329577332113589,2.4830515375609026,0.0440973494824156,9.930136612989092e-16,6.280369834735101e-16,bew,False,True,True,False,True,False,False
5.663776833324612,41.04248147704695,4.70628184157631,0.01758471145228558,3.538474288117394e-14,1.7313784796629085e-15,bew,False,True,False,False,False,True,False
5.727466651305381,6.4188371402510755,6.1456447042533755,0.03300139932253602,1.2585836077447505e-14,9.289853768019101e-15,bew,False,False,True,False,False,True,False
4.068173695631347,10.522281997725283,6.016953896565484,0.03763100289766439,6.078152179183277e-14,1.578860494311767e-14,bew,False,True,True,False,False,True,False
2.819983490213654,13.913859383916323,2.6930082552407084,0.0400021518033887,1.2047838252593955e-14,2.808666774861361e-16,bew,False,True,False,False,True,True,False
3.081282092596797,6.348425552782404,2.5056922375555226,0.04971233082910988,7.630067811317975e-15,6.586907452451086e-16,bew,False,False,True,False,True,True,False
2.7227165977996846,6.914846352996011,2.4261148846214744,0.05226323923018903,1.7562591321938105e-14,7.431033801933001e-16,bew,False,True,True,False,True,True,False
4.595756754191211,2.763777024985686,5.976025140072833,0.025559914064933402,1.3759600911837627e-15,1.538370149106851e-15,bew,False,True,False,False,False,False,True
4.302614426820958,5.890330752014839,5.723971027327726,0.05706108711360906,4.278033777464535e-15,4.1469467965984395e-15,bew,False,False,True,False,False,False,True
3.3115239152627494,5.063315381430764,5.167130384293883,0.04815462966714589,7.193696920394851e-15,7.215595591812694e-15,bew,False,True,True,False,False,False,True
2.938075826794159,1.6864008320885109,1.9460853232156885,0.04285293254557898,2.808666774861361e-16,5.347542221830668e-16,btk,False,True,True,True,True,True,True
4.245708011758286,5.610465542470256,6.58469281095616,0.04672376758279232,2.808666774861361e-15,4.011578550459736e-15,btk,True,False,False,False,False,False,False
6.707732641386565,5.372574356761878,7.313762455586596,0.05066346536517277,1.5888218580782547e-15,8.765560573547281e-15,btk,False,True,False,False,False,False,False
5.250209775803549,5.8918348358698305,7.870519867783495,0.05993686283682398,5.086711874211983e-15,5.7147914639249866e-15,btk,False,False,True,False,False,False,False
3.819673432485228,4.64360084206402,5.184600608691621,0.04754988753800097,4.031195188471137e-15,8.656892398314542e-15,btk,False,True,True,False,False,False,False
4.695234769150913,2.897747351303492,3.9404117745446454,0.049274846141740575,1.3173814904902171e-15,3.152720635543966e-15,btk,False,True,False,True,False,False,False
4.2541164874541,3.990593489039017,5.315749067703196,0.027393042574336366,4.593694506022584e-15,6.355287432313019e-15,btk,False,False,True,True,False,False,False
3.6718579916067675,3.5293647370262513,3.452979068405032,0.026648745059339483,1.88411095042053e-15,3.196208491730804e-15,btk,False,True,True,True,False,False,False
3.220845050763505,2.567299647431637,2.3462001784130644,0.024751597763402498,7.944109290391273e-16,1.1749496091904413e-15,btk,False,True,False,False,True,False,False
3.3132602462221596,1.8554702526418823,2.3751560411755426,0.056819821513097855,6.201368327193953e-16,1.7313784796629085e-15,btk,False,False,True,False,True,False,False
3.070173325273559,1.9787158382157597,2.8432865994447982,0.033233136884938855,2.1891391000157225e-15,1.7763568394002505e-15,btk,False,True,True,False,True,False,False
6.262278350099114,4.908762630228979,6.785495274898125,0.06348389328493848,1.4862067603866002e-15,9.109784148334714e-15,btk,False,True,False,False,False,True,False
5.3092397626429015,5.460737043565098,7.465549934283499,0.049102091474977114,3.552713678800501e-15,3.747228857827342e-15,btk,False,False,True,False,False,True,False
3.893482236594365,4.2872277474585,5.037128915508921,0.04428208535977019,5.617333549722722e-15,7.93417293967284e-15,btk,False,True,True,False,False,True,False
3.242815915518271,2.580102195259216,2.3028349353412843,0.028630683036771014,1.1057732150366856e-15,1.472877282518059e-15,btk,False,True,False,False,True,True,False
3.261135428910703,1.8518699087168549,2.3921545680509633,0.06143566512946315,6.280369834735101e-16,2.0155975942355684e-15,btk,False,False,True,False,True,True,False
3.024278288071046,1.9485574939069266,2.5940345789684507,0.04478179037920668,1.3972940780029108e-15,2.7733362266239673e-15,btk,False,True,True,False,True,True,False
4.819265224321958,3.811144347746402,3.683816962495471,0.035575353289180135,9.315293853352739e-16,1.472877282518059e-15,btk,False,True,False,False,False,False,True
4.332782935351456,3.5680696910256486,4.334911427231354,0.035990442188193486,1.8945493181111977e-15,2.383232787117382e-15,btk,False,False,True,False,False,False,True
3.2844911338000053,2.8049542661699625,3.361441010583685,0.07137626330920471,3.5968484601974254e-15,2.8226751748531425e-15,btk,False,True,True,False,False,False,True
1.9024292106527139,5.225626429638131,10.473152820718585,0.030930492234621815,1.4321446692197793e-15,4.4230928601467425e-15,ind,False,True,True,True,True,True,True
4.825078107893266,6.4158113407684905,8.026154779253595,0.02803644003390082,2.574185619541936e-15,3.640448215221994e-15,ind,True,False,False,False,False,False,False
5.024576210991346,9.955096996626052,8.48934445717404,0.0528394463032151,1.7763568394002505e-15,2.9724135207732003e-15,ind,False,True,False,False,False,False,False
5.478426334946128,6.872287855150932,10.285438213579862,0.01989112536521369,7.944109290391273e-16,1.9459014222361975e-15,ind,False,False,True,False,False,False,False
3.884496087611821,6.8979074926424815,8.113585666149273,0.03194185785656674,2.9724135207732003e-15,1.618338099821468e-14,ind,False,True,True,False,False,False,False
3.743329291822877,7.020042718514757,9.418106818569488,0.03354215533680307,3.9720546451956367e-16,5.837704266708593e-15,ind,False,True,False,True,False,False,False
4.109861274846756,6.65254609220262,7.746491766031144,0.03147888360951673,2.480547330877581e-15,8.881784197001252e-16,ind,False,False,True,True,False,False,False
3.1846093846610124,6.774716861375369,5.865534112425129,0.030401841150348417,1.0509068785146553e-15,5.659306737752698e-15,ind,False,True,True,True,False,False,False
2.3221522616384127,5.081031836417199,12.64573949406353,0.04438201750933376,1.191616393558691e-15,8.062390376942274e-15,ind,False,True,False,False,True,False,False
2.5445688932309207,5.2902001360922934,4.235655693960583,0.017865000180810355,8.881784197001252e-16,3.640448215221994e-15,ind,False,False,True,False,True,False,False
2.2039612373378668,4.692649429242908,9.084825167847688,0.04379987746506138,7.944109290391273e-16,6.693825469531863e-15,ind,False,True,True,False,True,False,False
4.7518132934153785,8.867656940789859,9.085620034031125,0.06032249442322246,1.1234667099445444e-15,1.1916163935586911e-14,ind,False,True,False,False,False,True,False
5.387148280491125,6.5424987311689975,9.727974349041167,0.01789311724425937,1.191616393558691e-15,1.7763568394002505e-15,ind,False,False,True,False,False,True,False
3.7987058300304346,6.303748276178734,6.7555294822829834,0.0343198787142419,8.881784197001252e-16,7.813951245311576e-15,ind,False,True,True,False,False,True,False
2.3115389124306853,5.011073132495646,13.110663972474267,0.0405321337474619,1.4321446692197793e-15,1.629994947472037e-14,ind,False,True,False,False,True,True,False
